sentence,label
"Hayır, yapamazdım, ilkgençliğimde verdiğim bir kararla, ancak şahsi sorumluluklarımı kısıtlı tutarak, yapmak istediklerime doğru yol alabileceğim hususunu netleştirmiştim.",0
"Hayatımıza eğlence ve kalite katma hedefiyle yola çıkan BenQ; mobil telefon, dizüstü bilgisayar, sayısal fotoğraf makinesi, MP3çalar ve tasarım ödüllü monitörler ile Türkiye'de de hızlı adımlarla ilerliyor.",0
Üçüncü olarak da fikir liderleri oldukça yenilikçidirler.,0
"Önemli olan doğru zamanda, doğru zarı atıp doğru oynamak.",0
İlk işim pedagoji öğretmenimizin öğrettiği gibi halkın sosyal durumunu incelemeye başlamak oldu.,0
"Meselâ p'nin yaklaşık bir değeri olarak bilinen 22/7 yani 3,142857142857...",0
"İşgal altındaki Irak'ta, Felluce'de, Necef'teyken kulağımız; vatan sevgisi, özgürlük çağrısı olan dizeler koşar gelir ön saflara.",0
"ABD Savunma Konseyi Vakfı'nın yaptığı araştırmada, dünya genelinde yaklaşık 60 terör örgütünün faaliyet gösterdiği kaydedildi.",0
"Evet, katılımcı demokrasiler, aydınları, gençleri, reel sektör temsilcilerini, sivil toplumun bütün örgütlü kesimlerini siyasete katmaya çalıştığı halde silahlı kuvvetleri siyasetin dışında tutuyor.",0
"Sendika başkanları 3 Ocak genel eyleminin başarıya ulaştığını, 4 Ocak Zonguldak-Ankara yürüyüşünde çıkabilecek olayların ise, 3 Ocak'ın başarısına gölge düşüreceğini söylüyorlardı.",0
"Her halde şimdilik ortada bir dert vardır ve bu, genellikle, bütün medeni memleketlerin de problemidir.",0
"Açıktır ki, bu böyle devam ettiği taktirde, dünya uygarlığının ve teknolojinin ilerlemesinden güçlü ülkeler çok, güçsüz ülkeler ise hiç ya da pek az yararlanacaklar demektir.",0
Türkiye Seyahat Acentaları Birliği Başkanı Başaran Ulusoy da golf turizminin ortak bir yaşam biçimi olduğunu ifade ederek golf sahası açılması için yabancı yatırımcıları yatırıma davet etti.,0
Bu şekilde iki saatten fazla pişen ekmeğin tadına doyum olmazdı.,0
"Oynarken, zaman zaman top oyun alanının dışına kaçardı.",0
"""Yapma Şerif yoldaş, sanki karşı çıksaydım beni dinlerlerdi de.""",1
"Kırda kadınların hepsi, kadınların çalışmasına karşıdır ve bu konuda kocanın iznine gerek olduğunu düşünmektedir, Kıray'ın Ereğli araştırmasında da bu tür bulgular vardır.",0
"Yolculuğun en uzun süreceği bir yere almalıydı biletini, öyle de yaptı.",0
"İktisatçı, gazeteci-yazar Nadir Akgül (Özgür Özlem) ile bir kafede oturmuştuk.",0
"Ekmek çiğneyemez, yemek yiyemezdim.",0
"Böyle anlar bize, o kadar içli, o kadar tatlı, o kadar mûnis ve o kadar yumuşak gelir ki, böyle bir süreçte zamanın saniyeleri, sâliseleri o kendilerine has nefâsetleriyle ruhlarımızın derinliklerine sindikçe, bir vuslat çağına girdiğimiz hülyalarına kapılarak varlığımızın kubbesi çatlayacakmış da öteye geçecekmişiz gibi olur.",0
Ortadan kayboldukları zamanlarda sokakları keşfe çıkardım.,0
"Proje kapsamında; Eğitim Fakültelerindeki öğretim elemanlarına yurtdışında gelişim için sağlanan başlıca olanaklar; yüksek lisans, doktora ve doktora sonrası bursları idi.",0
"Doğurgan, besleyici ve anaç olan doğa elbette ki kadın olmalıydı.",0
"- Tu kahretsin, oradan başlasaydın ya konuşmaya!..",1
"Bu arada, gümrük mevzuatına uyum için ""topluluk gümrük kodu""nu esas alan yeni bir Gümrük Yasası hazırlanacak.",0
"Bunlar ilâve tedbirler, keşke, biz, müzekker olarak biraz daha düzgün olsaydık; çünkü tedbirin fazla olması ağır olması biraz bizim lehimize değil, altında gizli, bizim hoşumuza gitmeyecek şeyler var burada; yani, biraz daha düzgün olsaydık, bunlar belki de olmayacaktı.",1
"Özal ile Eşref Bitlis Paşa'nın, PKK ile aracılık yapması amacıyla Celal Talabani'yi kullanmaları bu yaklaşımların Kürt politikası açısından iyi olduğunu ve; eğer ki yaşasalardı sorun çözülmüş olacaktı, dedirtecek derecede Öcalan'ı umutlandırmaya başladığını ve bu da PKK'ya nedenli derin boyut kazandırdığı aşinaydı.",1
"Kuşkusuz, eğer toplumla siyaset arasında bir kopuş söz konus«ysa bu etkileri yalnızca sosyal demokrasi üstünde değil, siyaseti oluşturan tüm aktörler üstünde izlenecek bir sonuç doğuracaktır.",0
Mısırları patlatmaya başlayınca bir iki güne kalmaz kar yağardı.,0
"Grafik 107'de örnek kitlenin vurgulanan konulara göre yüzde dağılımı, Grafik 108'de ise her konunun toplam vurgulama sayısı içindeki yüzde payı gösterilmektedir.",0
"Bir roman kadar uzun olması beklenirken, bir hikâye kadar kısa sürmüş olabilirdi...",1
"Baba, bu olayda aslında çok kızmamış olsa da , Halit'in yeniye ve bu arada ""Batı'ya"" kaymasının önündeki potansiyel engel konumundadır.",0
"- Evet ama, Türkiye'de yaptığın gibi rejimi eleştiremezdin, diyor Sinan, oturmaktan sıkılıp masa ile okyanusa bakan büyük pencerelerin arasında gezinmeye başlayarak.",1
"""Ah bir de dalgalı olsaydı su,"" diye yanıtlamış baba.",1
"Paşabahçe'den cam mamuller alır onları değişik şekillerde boyardık.""",0
Mantığın ve matematiğin konuları ile etik ve estetik değerler bu tür bilimlerin konularıdır.,0
"Yazılım Mühendisliği Sempozyumu kapsamında ""Yazılım Geliştirme Kimin İşidir: Yazılım ve Bilgisayar Mühendisliği Yetki ve Sorumluluklar"", ""Üniversite ve Yazılım Sektörü Arasındaki Bilgi Paylaşımı Sorunu"" ve ""Özgür Yazılımın Yazılım Sektörü Açısından Stratejik Önemi"" başlıklı üç panel de gerçekleştirilecek.",0
Küçük oğlu Beyaz'ın bu iyi durumunu görseydi.,1
Nitekim artık herkes bir değişimden söz etmektedir.,0
"Onları sık sık toplar ve sıkı bir ""Esas Duruş"" çektikten sonra konuşmaya başlar.",0
Herşeyden önce bu tür talepler öncelikle Türk Cumhuriyetlerinden geliyordu.,0
Türkiye  Cumhuriyeti'ni ise yirmiden fazla etnik grubun bileşimi olan Türkler kurmuşlardır.,0
"Sanayi ve Ticaret Bakanlığı'nın 1080 firmaya dayalı ve sanayi kuruluşlarının kullandıkları teknoloji yapısını belirlemeye yönelik araştırmasına göre, firmaların % 60'ının ""Araştırma ve Geliştirme"" (A+G) harcamalarına önem vermediği ve bu yönde kurumsallaşmanın bulunmadığı belirlenmiştir.",0
Onların maddi durumları çok iyi olduğu halde bana bakmadılar.,0
"""E, parti olmayacak deseydin sen de.""",1
Siz ne tür güller sıkıştırıyorsunuz karanlığa?,0
"Allah korusun, çocuğun ileride siyasete atılmasını bile önleyecek bir neden olabilirdi.",1
"Finansal krizler ertesinde devletin özel bankacılık sisteminin yeniden sermayelendirilmesine katkıda bulunması, bir başka ifadeyle özel bankacılık kesiminin devletten gelecek bu tür bir ek sermaye yardımına mecbur kalması, diğer ülkelerde de sık rastlanan bir olgudur.",0
Oysa kalkar kalkmaz ilk iş bu aptal meşgalenin başına oturmak olmalıydı.,1
Ansiklopedi dizisini sipariş vermek hiç aklıma gelmezdi.,0
"Aslında bu tür bir ""çıkan kısmın özeti""ne pek ihtiyaç yok, çünkü Güney Afrikalı yönetmen Gavin Hood’un çektiği ve dördüncü gibi gözüken ama hem meselenin, hem de Wolverine karakterinin ta en başına giden ""X-Men Başlangıç: Wolverine"" (X-Men Origins: Wolverine), bambaşka bir serüvenin filmi.",0
"Taleban lideri Molla Muhammed Ömer, ABD'yi ""yok etmeye"" hazırlandıkları uyarısında bulundu.",0
"AYDIN: Hem sahnede sürekli duracak, hem iki cümleden fazla konuşmayacak bir rolü Zehra'dan başka kime verebilirdim ki?",0
Seni döveceğime keşke kendimi dövseymişim.,1
Eğer b-4c sıfır ise o zaman her iki formül de aynı çözümü verecektir.,0
"Yazının özgür türü denemenin, düşünmeye yönelik biçemini, Osman Bolulu, Türkçe düşünmek; anadilinin kavramsal, deyimsel zenginliği içinde insanımızın düşünce dünyasını irdelemek, o dünyanın kapılarını açabilmek için başarıyla uygular.",0
"Küreselleşmede küresel rekabet, küresel rekabet için bloklaşma ve dayanışma ile çok uluslaşma ya da ulussuzlaştırma süreçleri birlikte devreye girmektedir.",0
"Çocukken radyoda bir sürü şey dinledim, çok eğlenirdim.",0
"Çocuğun ailesine başsağlığı diliyoruz ve bundan sonra böyle bir olayın meydana gelmemesi için gereken her önlemi alacağımıza söz veriyoruz"" dedi.",0
ÖĞRETMEN: Başka kimse yok muydu?,0
"Şair, ayrıca şehre gelmeden önce yaşadığı hayattan ve o hayatın insanlarından da söz açar:",0
Kapladığı yüzey alanının genişliği ise açık denizde ve büyük körfezlerde birkaç km2 ile yüzlerce km2 arasında değişebilir.,0
Keşke Fırıncı Baba bu halinizi görseydi.,1
Dünya Savaşı'ndan itibaren bazı Avrupa ülkelerinde bu tür çalışmaların yapıldığını görüyoruz.,0
"Ermiş çil çil altınlarını sayarken, ay ise avını gözleyen dişi bir kaplanın gözü gibi sapsarı bir öfkeyle ışıldıyordu.",0
"Bu ülkenin tarihi, aynı zamanda acıların ve acı lokmaların da tarihidir: İşkencelerle, sürgünlerle, idamlarla...",0
"Yani bir, iki sıra üstte olsalardı şimdi milletvekiliydiler.",1
Halkın ivedi olarak ekonomik problemlerinin çözülmesi hükümetin yapacağı temel iş olmalıdır.,0
"Bunlardan biri 31 Mart Olayı, diğeri ise 1912 Birinci Balkan Savaşı sonrası gündeme gelen Edirne meselesidir.",0
"Saçmalardı, bilinçsizce konuşup dururdu.",0
Bu ajanslar aynı zamanda danışma görevini de yürütmektedirler.,0
"Başçavuş Akıllı, Golf tabanca ile iki üç er de piyade tüfeği ile ateş ettiler.",0
"Diğer çocuklar Rumların kötü insanlar olduklarını söylerdi, ailelerinden öyle duyarlardı herhalde.",0
27 Mayıs yukarıda sayılan çelişik karakteriyle bu görevi yerine getiremezdi.,0
"Nihayet Hariciler'den Abdullah İbn Mülcem, iki arkadaşıyla birlikte anlaşmış ve kurtuluşu, ancak mevcut liderleri öldürmekte görüyorlardı.",0
"Ancak bu bir araya getirme sırasında ortaya çıkan yan anlamlar, tasarımlar anlatımı daha etkili kılıyor.",0
Çünkü tekrar edilmediği zaman öğrenilenlerin ilk 24 saat içinde yüzde 50-80 kadarının unutulduğu yapılan araştırmalarla belirlenmiştir.,0
Geçtiğimiz hafta gittim ve gitmez olaydım.,1
"Sömürgeciliğin gelişmesi ve hızlanmasının diğer nedenleri ise, 15.",0
"Türkçe kuruluş devrinin başlangıcında, yalnız halkın konuşma dili veya din ve tasavvuf ilkelerini halka yaymak üzere kaleme alınmış olan nispeten basit içerikli eserlerin dili olarak yer alabilmişti.",0
"Şüphe yok ki, bunda düşünen topluluk deliller vardır,"" diye buyuruyor.",0
Çatılarına güvercinler konardı evlerin.,0
"Buna göre, RP'yi iktidara getirmeyen demokrasi (halk yönetimi), (gerçek) demokrasi (halkın yönetimi) değildir.",0
"- Eğer bu üniversitedeki görevi kabul edişimin asıl nedeninin, bu şehirde yılın dokuz ayında yağmur yağması olduğunu bilselerdi, herhalde beni deli diye akıl hastanesine yatırırlardı.",1
Aynaya yansıyan günlük görüntüleri ile derslerini binbir özenle hazırlayan profesörlerin; her sabah ter kan içinde fakülteyi tepeden tırnağa gözden geçiren dekanın duydukları gururlu tedirginlik ise olaya başka bir renk katıyordu.,0
"Oysa üzerinde önemle durulması gereken nokta belli bir öncülün görgül açıdan geçerli olup olmamasından çok, almaşık davranış öncülleri altında neler yapılabileceği olmalıydı.",1
"Gider, bir şeyler alır, küçük tabaklara kor, önünüze sunardı.",0
"Uluslararası Af Örgütü'nün raporlarından tutun, boyalı basına varıncaya kadar günlük gazetelerin kenarında köşesinde ""işkence olayları"" vakalar olarak dile getirilebilirler.",0
D830 ise kapaklı cep telefonları sınıfında 9.9 mm inceliği ile yine dünyanın en incesi.,0
"Buzul ortamlarında ise, morenler gibi döküntü halindeki taşlarda bulunması muhtemel, taşınmış fosillerin dışında, mikrofosil yoktur.",0
"Babam Aksu fabrikasının 7-15 mesaisinden çıkar Yenimahalle'den trene biner, annemi ve ablalarımı Sirkeci tren istasyonunun köşesinden alıp Gülhane parkına götürürdü bizi.",0
Çünkü halkın seçimine ve sağduyusuna güvenir.,0
Çelik ve Boşat söz konusu yemek sonrası eğitimci kadrosundan çıkarılmıştı.,0
"İşte böyle bir insan, aynı zamanda zavallıdır.",0
"Bu gazanamenin resimleri Nakkaş Osman'ın ustalığının bir göstergesi, tarihi ressamlıkta çalışmaya aday ressamın bir denemesi olmalıydı.",0
Binde bir olsa da kendini kurtarmış olan eski fahişeler de çıkmıyor değil.,0
"Her gün karşılaştıkları deveyi, iğne deliğini, mü'minlerden duydukları cennet'in tülpembe güzelliklerini düşünüp de yutkunup duran müşriklerin zihni kaosunu şimdi daha iyi anlayabiliriz her halde.",0
"Kristal halde doğada siderit (siderite) (FeC03), magnezit (magnesite) (MgC03) ve kalsit (calcite) (CaC03) gibi diğer karbonatlarla birlikte bulunabilir.",0
"Bu, bir anlamda, içimizdeki ilahi adalet duygusunun, -aynı zamanda hayatın adil olmadığına dair inancımızın- kurmaca üzerinden bir kez daha tekrar edilmesidir.",0
Şu anda ise Soyak Olimpiakent Projesi'nde anlaşmamız var.,0
"Kan ter içinde uyandığınız umutsuz şafaklarda, kaç kez özgür ve başıboş hayatların delikanlı serüvenlerini düşlediğinizi söyleyin...",0
"Kimselerden yardım isteyemezdim; ablamın yaşamını dökerler orta yere, çalarlar, diye.",0
"Merkür-Venüs kavuşumu doğru zamanda, doğru sözlerin sarf edileceği anlamına geliyor.",0
"Bilmediğimiz bir nedenle acı çekiyor olabilir, aslında evinde önümüze koyacak yemeği yoktur, bunları aklımıza dahi getirmezdik.",0
"Türkiye bilgi toplumuna doğru dönüşebilmek için hayat boyu eğitim ve sürekli öğrenme felsefini benimseyip, bu profilde insan sermayesi yetiştirmelidir.",0
O güne kadar yaptığımız avareliği fark etmeliydik.,1
"Görselerdi beni, sabahki laflarını sürdüreceklerdi kuşkusuz.",1
"Düşmanları artık son darbeyi vurmak için hazırlanıyorlardı, ne eski kahramanlıkları ne halkın sevgisi Fuat Paşayı kurtaramazdı; tam aksine o kahramanlık ve halkın sevgisi şimdi aleyhine oluyordu; her gün okuduğu jurnallerden etkilenen Padişah, halkın sevgisinin Fuat Paşayı daha tehlikeli bir düşman haline getirdiğini düşünüyordu.",0
"Zihnimdeki şeylerden önemli olanı, onun ne yaptığıydı ve ben de aynısını yapmalıydım.",0
Bu tür etkinliklerde ben her zaman içki dağıtımının ve yemeğin etkinlik sonrası yapılmasından yanayımdır.,0
"İkide bir sağa sola kaçar, bir türlü anasının ardından yürüyüp gitmezdi.",0
"(...) Onlar bu evin istikbalini düşünmüş, akıllıca hareket etmiş olsalardı, şimdi Şahinde ile kızı elin heriflerine dalkavukluk edip onları eğlendirmeye mecbur kalmazlardı.",1
"Bir diğer değişle bu suyun yaklaşık yüzde 97'sini insanoğlu herhangi bir işleme tabi tutmadan, doğrudan tüketme şansına sahip değildir.",0
"""İlk zamanlarda oruçlu, akşam iftar ettikten sonra uyumamak ve yatsıyı kılmamak şartıyla gece yiyip içebilirdi.",0
"Halkla ilişkiler genelde her ne kadarda büyük bir kitleye hitap ediyor ise de, kitlelerin birbirinden farklı olduğu heran gözönünde bulundurulmalı ve bu nedenle hedef kitle itinalı bir şekilde seçilmeli ve değerlendirilmelidir.",0
"O harabeyi yılda iki kez, bayramlarda önünden geçip mezarlığa gittiğimizde görebilirdim.",0
"Milli iradeye yönelik bir adım: Demokrasi mücadelesini verenlerin kol, el, ayak kırmakla işi yok.",0
"Şimdi benim, seni her türlü taahhütlerin çerçevesinde sıkıştırmaktan başka çarem yok ve ilk olarak karşılıksız çıkan çeklerini savcılığa intikal ettirmekle işe başladım.",0
Piyasadaki eşit ve özgür bireyin rekabet içinde potansiyellerini gerçekleştirerek mülk edinme hakkını hayata geçireceği iddia edilir.,0
Seks yapan erkekler ise normal yaşam sürelerini tamamladılar.,0
"AYDIN, bir soluk aldıktan sonra) Yağmur camları yıkıyor ve onlar., doygun, yorgun yatağa serilip kaldıklarında, oyununun birinci perdesi çoktan bitmiş olmalıydı.",0
"Handan kadar aç tutulmuş bir çocuk, herhalde zor bulunur.",0
"Böylelikle çevresel zarara yol açan gemi kaynaklı tehlikeler ve detayları bir sonraki aşamada risk değerleri hesaplanmak üzere belirlenmiştir (PLA, 2001; 11).",0
herkes gibi üç oh çekerek devlet ve iktidar koltuklarına oturmazdı...,0
"Mahmut Paşa'yı az önce Bebek'teki konağında buldum, irade-i şahaneyi kendisine tebliğ ettim, çok şaşırdı, 'Ya... hiç beklemezdim,' demekle yetindi.",1
"Şu anda 24 okulda servis veren firmanın okul açısından faydası, ayrılmak durumunda kalan öğrenciyi okula bağlaması.",0
